"캐치회사명","회사명","이슈.유","해외.사업","상장","매출액","자산총계","compCredit","compEmployee","compSize","compWelfare","pricePor","stockPrice","stockAmount","urlNum","sentiment","compAge","compCredit2","당좌비율","매출액증가율","자기자본증가율","기업순이익률","매출액순이익률","총자본순이익률","수지비율","유보액.납입자본","적립금비율","금융비용.대.매출액","금융비용.대.총부채","순금융비용.대.매출액","유보액.대.총자산","고정비율","부채총계.대.매출액","비유동부채.대.총자산","유동부채.대.총자산","유동부채비율","자기자본비율","재고자산.대.유동자산","차입금의존도...","금융비용부담율.증가분","총자산회전율","영업자산회전율","매출채권회전율","매입채무회전율","자본금회전율","손익활동.CF.매출액","EBITDA","KED현금비율","현금비율","현금성당좌자산.유동자산","현금성당좌자산.자산","금융기관차입금.부채","금융비용.총비용","부채.유형자산","이익잉여금.유동자산","자본금순이익률","X.부채총계.이익잉여금..유형자산","총자본경상이익률"
"(주)오픈베이스","오픈베이스",1,"무","KOSDAQ",7.35627987655075,1126,"BBB+",137,"중견기업",13,0.00111666,4035.320856,4843477.93,5,95.33333333,25,4,111.2979153,132.0070808,111.355094,6.275395034,3.524904215,10.33320854,1418.26484,256.5881604,72.96144964,0.913154534,2.538611752,-0.140485313,35.79293198,94.29738852,35.9706258,10.3977979,39.61108151,79.25031089,49.98224116,16.61068189,27.57947079,-0.002501263,1.390516782,5.988527725,7.134396355,8.782950084,9.968173138,4.527458493,97.6,60.36763058,52.2976911,45.23009741,23.91227135,55.13935736,13.98977317,429.6720061,30.48,35.13685551,291.2280702,12.2051666
"코나아이(주)","코나아이",0,"유","KOSDAQ",7.4489161025442,2554,"BBB0",0,"중견기업",11,0.000962321,35061.1413,97255.92935,15,81.53846154,16,4,86.75036214,124.4061414,129.8531052,10.98788981,12.44615205,17.29563564,447.7507684,2531.144465,97.96663564,1.973454418,2.928725702,1.100244499,52.81888654,67.6022052,67.3826988,4.776446637,40.54106961,74.13904203,54.68248375,44.20496894,29.53958187,-0.032988515,0.672539347,6.869826035,5.275798526,7.031518625,33.61643836,-8.900919781,362.3,52.00386287,46.94350555,33.44720497,21.08292225,65.18358531,20.80105056,325.1404494,51.63,418.3953033,91.62921348,22.50535938
"코나아이(주)","코나아이",1,"유","KOSDAQ",7.66949525100769,3065,"A+",207,"중견기업",11,5.13e-05,38061.74863,109469.6284,30,87.33333333,17,4,110.1739057,124.7001979,128.9754421,10.48135955,12.13762196,16.25965417,453.2112166,2203.984576,96.35283668,1.610569068,2.729646333,0.401475188,55.9390598,55.25147108,59.00284767,2.401070042,38.83143575,66.07638503,58.76749421,36.647343,22.40237497,-0.003628854,0.698822301,5.471519796,4.683209445,4.872838944,32.67887109,7.520657299,442.7,68.54574477,53.94438377,39.41545894,26.61729684,54.33183005,23.08296669,374.1563055,51.53,396.6437834,58.37773831,20.54344767
"코나아이(주)","코나아이",1,"유","KOSDAQ",7.68109900153636,2898,"BBB+",192,"중견기업",11,0.001068505,37078.34225,250319.0909,68,89.53333333,18,4,170.9665145,101.1717474,116.9201732,10.98982175,13.48744924,14.96058962,389.3629344,2502.956298,94.28829171,1.633444075,4.468568543,-0.161498708,67.18534364,37.12372994,36.554079,0.131106818,27.20121446,37.43234261,72.66767872,36.31166131,18.97598675,0.00022875,0.747722882,5.728029602,7.240895423,14.21114754,27.85604113,16.03451458,505.7,128.1836631,117.7955353,47.75089775,34.86751311,69.4269124,15.02713525,385.311284,62.24,375.7069409,-255.3988327,18.97328283
"코나아이(주)","코나아이",1,"유","KOSDAQ",7.07242190053737,2534,"BB-",198,"중견기업",11,-0.002251355,16721.23656,182652.7527,61,88.30357143,19,4,184.4231633,54.40199336,88.40565948,0.474954438,-0.356234097,-0.211682879,3481.793478,2407.840617,103.3029001,1.450381679,2.545779366,-2.875318066,73.93535146,44.10311493,56.97201018,0.138137901,26.37644551,35.8915145,73.48936338,28.02919708,21.11536488,-0.001830624,0.465327387,4.155066079,4.395973154,9.439551641,15.15424165,17.76929601,51.5,139.6079605,132.5751908,54.48175182,36.82361763,79.64865267,19.62609749,371.9269103,73.28,-5.398457584,-322.923588,-4.949347311
"(주)액토즈소프트","액토즈소프트",0,"유","KOSDAQ",7.23993259132047,2320,"AA-",0,"중견기업",8,-0.003726136,47477.17391,94205.16848,129,89.22222222,18,4,323.5239852,167.956134,193.0663964,7.818983969,10.82011911,10.4320155,458.4760573,3263.362832,96.80772866,2.023390974,6.783738273,-0.746215111,79.46386243,66.58615982,29.827079,3.896047925,14.01542904,17.07445133,82.08421325,0,1.49980606,-0.017968067,0.600655088,5.210093458,4.308191654,5.513053797,26.95744681,-23.61340317,223.9,207.8720787,29.85854859,64.25244749,29.13416369,8.371421698,28.19459282,2335.393258,77.87,291.6827853,-2267.41573,16.10459687
"(주)액토즈소프트","액토즈소프트",0,"유","KOSDAQ",6.93537044601511,1613,"B+",169,"중견기업",8,0.001069225,31577.56757,283196.827,144,89.37373737,19,4,269.0126751,73.78201909,64.85876299,-33.96811675,-67.12049013,-43.96318354,-316.3024321,2069.611307,94.82716749,2.158903044,5.880794702,-2.003306428,72.63144841,65.27159394,36.71107653,4.817708333,18.58878968,24.26940824,76.59350198,0,0,0.001355121,0.637586806,3.321918915,3.478687415,4.015228426,18.18390805,-1.205873772,-635.3,154.5363576,17.74516344,57.44575325,28.72643849,0,18.07382511,1463.178295,16.62,-1220.512821,943.7984496,-39.88662059
"(주)액토즈소프트","액토즈소프트",0,"유","KOSDAQ",6.91572344863131,1493,"BBB0",35,"중견기업",8,0.00035893,36864.32432,205524.5514,28,79.11111111,20,4,264.4297905,97.97724399,94.92430988,-3.42551753,-6.987593052,-5.847418913,1020.102652,1947.266314,94.15828074,1.70719603,5.363267852,-1.310173697,73.93691823,69.21371312,31.83126551,4.212147593,17.26377821,21.98533174,78.5240742,0,0,-0.00451707,0.674680238,3.801886792,4.298208191,5.454791554,17.78464254,11.91066998,43.2,146.1598138,68.23118697,55.27358075,25.23270609,0,22.27462362,541.722973,9.45,-124.2718447,432.9391892,3.206113211
"(주)액토즈소프트","액토즈소프트",0,"유","KOSDAQ",6.58479139238572,1477,"BB+",35,"중견기업",8,-0.002715011,18656.95187,53512.82888,19,85.05263158,21,4,263.0956646,71.85111663,98.47347774,-0.706904097,-3.121978174,-1.94216474,1403.527337,1912.522046,93.91183857,1.671501589,3.749612643,-1.864898467,73.39921484,64.3457175,44.57798038,2.951130364,18.89129552,24.17078029,78.15757412,0,0,-0.000356944,0.489982402,4.090986154,6.057740586,3.186179577,12.76719577,48.39066169,40.5,209.5306342,191.6159083,79.64047392,39.58305131,0,16.74406262,825.3196931,6.09,-39.85890653,710.9974425,4.924161045
"(주)안랩","안랩",1,"유","KOSDAQ",7.22475340576797,1840,"AA-",0,"중견기업",14,0.00070566,56806.8306,284282.8306,124,60.40697674,19,4,257.7930669,104.2986254,102.2740193,3.670570375,4.68943421,4.525014053,1074.446203,3026.254826,111.3187882,0.240297095,0.823353293,-1.201485473,85.20028262,56.85102835,29.1851744,1.24463286,20.53915974,26.25764314,78.22164248,4.649114221,0,0.002402971,0.746399261,5.697158266,6.111704495,5.510834671,26.51158301,20.10485691,138.1,190.0502779,88.27732204,70.29460703,39.03473015,0,18.48489359,55.80618212,90.05,124.3243243,-72.29184071,4.201798763
"(주)안랩","안랩",1,"유","KOSDAQ",7.21081845347222,1881,"AA-",876,"중견기업",14,-0.000748732,40293.40659,82394.35165,92,86.55681818,20,4,260.6312769,98.60918954,105.4544191,4.864153073,6.675527987,6.11451182,992.1356978,3205.598456,110.5488568,0.007384434,0.027510316,-1.462117856,88.26812673,62.10054688,26.84241619,0.797363385,18.52540931,22.96237728,80.6772273,3.238521359,0,-0.002329127,0.719859664,6.21620381,6.418009479,5.934268186,26.14285714,-4.600502141,168,194.8063128,73.17073171,72.32342601,36.08866681,0,18.04014168,52.58209171,106.09,174.5173745,-91.47982063,5.871013562
"(주)안랩","안랩",1,"유","KOSDAQ",7.20414929203594,1946,"AA-",900,"중견기업",14,0.002636117,50171.23656,228737.4462,205,77.38297872,21,4,359.5871129,99.28370994,106.3121829,6.270739163,8.865749349,7.61369443,779.1510612,3371.428571,109.8543539,0.059501673,0.240529164,-1.286723689,89.73845126,47.28850325,24.73782075,0.66286419,16.42772725,19.81406879,82.90940856,2.831544248,0,0.000521172,0.690868917,6.824873096,7.346994536,7.087506589,25.95559846,11.70695426,204.3,298.3421958,121.3012199,80.61871355,49.0108422,0,16.07680417,50.29487373,92.16,230.1158301,-114.5924694,7.671180378
"(주)안랩","안랩",1,"유","KOSDAQ",7.26473017792987,2146,"AA-",971,"중견기업",14,-0.001187423,60074.19355,196181.6667,109,90.15625,22,4,318.2082324,106.2699888,106.6129532,7.15525036,10.23236282,8.771035186,715.5579989,3537.258687,109.0396466,0.01399776,0.046970409,-1.021836506,85.38210624,45.27380537,29.8012318,0.596458527,19.24510718,24.00883618,80.1584343,3.876535986,0,-0.000455039,0.665796831,7.376355188,6.990215264,5.173062998,27.58301158,-3.89137738,228.3,262.7118644,69.85472155,79.35927443,50.55917987,0,16.73542461,64.27169811,87.3,282.2393822,-115.8943396,8.891021988
"(주)엠게임","엠게임",0,"유","KOSDAQ",5.76519110278484,590,"B-",0,"중소기업",0,-0.002689722,3413.532609,92523.38043,183,81.53535354,15,4,40.66005177,70.98065377,13.52225474,-74.8187585,-213.5338346,-184.9409849,-187.4591652,41.22562674,33.71298405,6.610275689,4.205700618,6.610275689,5.020352782,456.833713,157.1741855,6.478968792,78.62957938,528.0182232,14.89145183,0,49.98303935,0.014957549,0.541383989,4.547008547,5.955223881,6.320792079,4.918335901,-20.08145363,-461.3,15.59534081,5.67299396,38.35543767,12.26255088,58.74028304,6.200614574,392.5665102,-270.5,-1050.231125,791.5492958,-153.7647538
"(주)엠게임","엠게임",0,"유","KOSDAQ",5.7268477475872,405,"BB0",73,"중소기업",0,0.000482186,4510.43956,1232188.973,189,82.25773196,16,4,59.72155545,96.27192982,199.8861048,-10.74230537,-26.48877319,-61.83061147,2255.665025,103.1425365,52.36467236,9.111617312,12.22173723,8.656036446,22.7137914,159.7150997,74.55255451,5.140879881,51.48294612,118.6894587,43.376174,0,30.00494315,0.025013416,0.759515571,6.049212598,6.402083333,6.844097996,3.819763828,40.18874064,0,9.121459434,9.121459434,15.2733119,4.695996045,52.98996072,12.40563664,267.016317,-128.7,-101.1808577,453.6130536,-22.10406381
"(주)엠게임","엠게임",0,"유","KOSDAQ",5.62762111369064,367,"BB0",75,"중소기업",0,4.84e-05,6223.010753,548412.3602,85,94.5060241,17,4,68.76456876,90.4978848,127.8632479,3.757937022,5.213951816,7.251812953,272.4648986,156.0209424,66.39928699,0,0,-0.107874865,40.58839553,124.1532977,51.27651924,3.786434214,35.05856715,57.35294118,61.1277581,0,12.25824026,-0.091116173,0.757559248,7.768156425,11.78389831,7.516216216,3.013001083,23.69651205,60.3,39.16083916,38.69463869,56.94915254,13.72922909,31.55680224,7.322303922,173.2685298,-163.16,15.70964247,348.7241798,2.800700175
"(주)엠게임","엠게임",0,"유","KOSDAQ",5.72031177660741,391,"BBB+",113,"중소기업",0,-7.82e-06,5452.930108,677971.2258,98,85.79591837,18,4,133.1887202,109.6727796,120.9893048,9.870678279,12.26229508,15.08368623,300.9727626,183.2460733,64.45672192,0,0,-0.163934426,44.79140005,98.71086556,39.1147541,6.936268236,23.59866906,33.95948435,69.49065779,0,13.84694139,0,0.780650115,10.75837743,9.214501511,14.80582524,3.193717277,0.196721311,84.9,90.56399132,75.70498915,67.99674267,21.3718966,45.34786253,11.60374091,114.1626794,-88.84,39.16230366,218.5645933,12.09921355
"(주)케이티씨에스","케이티씨에스",0,"무","KOSPI",8.2845042272585,1801,"AA-",0,"대기업",11,0.001409465,3118.486486,135193.7676,1,100,13,4,222.8483421,103.1366322,100.171205,6.970049272,3.164908384,10.21463772,1700.791209,479.0687919,96.1829576,0.012619252,0.087351502,-0.583009439,63.41124868,40.08301457,14.44651961,1.138193326,30.64238521,44.91739237,68.21942146,6.014060828,0.099938926,-0.00036838,2.199877852,8.55304911,8.731159101,7.985086659,16.61996644,3.634344556,188.7,135.9485414,59.84779851,57.33608436,41.65787574,0.314465409,12.57863291,431.0240964,79.02,52.60067114,-347.5903614,13.99421659
"(주)케이티씨에스","케이티씨에스",0,"무","KOSPI",9.27406606285673,3470,"A0",9820,"대기업",11,-0.000191123,3780.775401,263681.4278,1,100,15,4,139.7152314,179.2157786,103.4639371,4.186003627,1.269409392,9.015492254,5369.90835,510.738255,83.12913582,0.008443965,0.046303442,-0.136041657,35.08933718,41.09283889,18.23614955,1.16426513,54.85014409,124.7002555,43.98559078,6.458421275,0.054755043,-0.003244802,3.071613833,5.923692547,5.564924555,5.906295024,44.70847315,3.884223859,200.5,33.96206589,24.98817843,22.73814549,18.62824207,0.097751711,18.37379495,1046.124865,38.44,56.7533557,458.0193757,10.56138597
"(주)게임빌","게임빌",0,"유","KOSDAQ",6.69950034016168,1792,"AA0",0,"중견기업",16,-0.003924388,65517.3913,216139.4457,665,83.8556701,14,4,551.1245675,115.6441281,183.4728955,10.05634713,17.22058099,10.87531095,356.916996,5040.490798,98.67883738,0.024618415,0.157232704,-2.412604628,91.67085077,69.38505885,15.65731167,0.647140865,6.449093445,6.942109056,92.89818689,0,0,-0.000323211,0.453221757,8.840043526,8.878688525,7.819056785,26.90066225,-76.79714426,157.2,374.7404844,89.35986159,67.99560509,24.16736402,0,15.84214235,73.9965096,138.86,463.2450331,-440.6631763,8.652052239
"(주)게임빌","게임빌",0,"유","KOSDAQ",7.27931883541462,2264,"A0",239,"중견기업",16,0.003785578,126495.6522,395640.3804,659,84.16161616,15,4,242.9886686,178.4711965,116.2983425,11.3189874,15.81488379,12.73252263,274.9527053,5756.748466,96.90695033,0.020691082,0.091519219,-0.5793503,82.8784667,81.49333884,22.60845576,2.000529942,12.47129482,14.58225756,85.52375905,0,4.221868928,-3.93e-05,0.640302067,12.87655417,10.84442782,9.067542214,44.47546012,15.2148424,326,163.8101983,143.98017,67.41474789,20.42925278,29.16412447,10.66637819,143.2692308,162.78,703.3742331,-344.9300699,4.519962241
"(주)게임빌","게임빌",0,"유","KOSDAQ",7.32843735289516,3319,"BBB-",286,"중견기업",16,-0.001562053,89247.87234,130156.1649,470,91.40206186,16,4,164.1299375,105.041727,109.6819168,7.385651349,13.15824032,9.87021942,263.1238155,6372.392638,97.80142178,0.380827315,0.485193241,0.091923835,62.58359945,105.6117885,78.48982272,16.25594987,19.75356992,30.86954475,63.99048021,0,29.27035006,0.003601362,0.458817859,11.36991415,11.34873323,11.43393393,46.71779141,-31.14248194,333.3,128.4733872,124.8894311,78.27541349,25.37808038,81.27823323,8.510502864,506.5254237,122.43,614.7239264,-51.77966102,-0.36446918
"(주)게임빌","게임빌",0,"유","KOSDAQ",7.38709023565676,3255,"BB0",352,"중견기업",16,-0.00305353,72507.21925,60857.75936,232,88.04,17,4,136.8045977,106.0275772,110.4703168,9.299707958,18.12608373,13.09443923,221.578814,7278.527607,101.1208182,0.805053257,1.430930105,0.56353728,72.89708141,113.3603239,56.26083726,14.546851,13.3640553,18.53824846,72.0890937,0,10.50691244,0.004242259,0.49609831,12.54700855,13.10714286,11.20610687,49.53374233,-4.105771613,415.6,82.85057471,72.50574713,60.56125021,11.07219662,37.6444689,6.801128519,354.467421,270.9,897.8527607,-274.5220445,-0.912629177
"(주)아프리카티비","아프리카티비",1,"유","KOSDAQ",5.90536184805457,577,"BBB+",0,"중소기업",0,0.000660064,10474.97326,448090.9519,6,99.4,18,4,152.8325123,79.23509075,115.3414406,3.584542752,0.490864467,0.521285838,1880.582524,644.4444444,88.91592322,5.099536406,9.033816425,4.499590946,55.29554516,88.86185456,56.44941369,7.730975906,28.15045935,43.90375777,64.11856474,0,16.39798925,0.028523454,0.635638759,2.605328597,2.34313099,4.955405405,7.647549531,3.790564494,30.4,28.57142857,25.92364532,18.69460113,8.042988386,45.70048309,41.95728575,180.4707934,11.97,3.753910323,154.5771578,6.747755575
"(주)아프리카티비","아프리카티비",1,"유","KOSDAQ",6.22455842927536,622,"A-",291,"중소기업",0,0.001416691,27469.29348,712473.3424,1,100,19,4,196.1087091,137.6056722,116.0854285,5.953472859,5.449861276,6.881020893,1036.11691,718.0232558,88.84489986,1.625049544,4.248704663,1.070154578,59.52763496,71.00605496,38.24811732,5.01285347,26.0122108,37.70377271,68.99100257,0,9.832904884,-0.034744869,0.810732648,3.119629057,3.021556886,5.545054945,9.982195846,18.03408641,67.9,83.07597282,74.2433601,42.36220472,21.60989717,31.70984456,34.17669017,166.9550173,15.91,54.40158259,123.2698962,10.20893282
"(주)아프리카티비","아프리카티비",0,"유","KOSDAQ",6.44413125670044,680,"A-",324,"중소기업",0,0.00130533,28501.62162,329943.8108,124,77.59259259,20,4,197.9776477,124.5937376,111.970191,8.16702487,6.585016701,9.09690178,940.1244168,780.2325581,86.85524126,1.876888818,5.908863295,1.876888818,59.17107584,64.14309484,31.76395737,1.734273956,27.61610817,39.08069884,70.66431511,0,1.734273956,0.002518393,0.924015285,3.516219239,3.298530955,4.667409057,12.18410853,17.416892,80,92.70888771,91.16551357,46.82795699,25.60258671,5.908863295,32.75004289,168.2392586,22.82,80.23255814,96.71440607,13.09602285
"(주)아프리카티비","아프리카티비",0,"유","KOSDAQ",6.68210859744981,834,"A0",355,"중소기업",0,0.000928574,27797.84946,119494.2742,14,66.55555556,21,4,192.2281776,126.9763003,119.1763727,15.72588631,12.58925216,19.07382805,475.5936675,967.2794118,95.32286213,2.329951146,7.120980092,1.916572717,63.07083783,57.97556719,32.719529,0,31.30768309,45.58464223,68.68033082,0,0,0.004530623,0.956850054,3.793300071,3.466348241,3.871483996,15.06226415,3.407240386,154,99.19601838,63.39969372,51.60326628,31.05597507,0,34.33654559,216.7634855,33.3,189.6226415,78.00829876,27.27272727
"(주)로지시스","로지시스",0,"무","KOSDAQ",5.76832099579377,167,"A+",285,"중소기업",0,0,0,0,2,86,19,4,347.1751412,100.1563477,96.32414369,10.54852321,5.463627849,14.89361702,1230.120482,186.0335196,68.95056375,0,0,-0.718076803,39.88023952,37.12055507,16.1411177,9.700598802,21.19760479,30.70251518,69.04191617,0.966962127,0,-0.002501563,1.917964072,8.668470907,7.346330275,10.07232704,8.946927374,21.7608492,24.3,205.3672316,205.3672316,58.58178888,43.53293413,0,15.02986065,492.3809524,63.9,48.88268156,-262.8571429,16.25531915
"(주)로지시스","로지시스",0,"무","KOSDAQ",5.84643877505772,218,"A+",437,"중소기업",0,0.002966517,5877.8125,1392904.516,37,81.52777778,20,4,422.6130653,107.9300656,137.2072853,0,0,0,6580.769231,210.4925054,70.48040455,0,0,-0.404975412,45.00915751,30.72060683,17.44286954,9.386446886,18.22344322,25.15802781,72.43589744,0.942285041,0,0,1.582875458,9.683473389,12.4352518,11.04472843,8.380606061,5.929997107,9.2,352.2613065,331.4070352,82.56772674,64.19413919,0,8.568075117,579.8076923,41.4,0,-96.15384615,0
"(주)로지시스","로지시스",0,"무","KOSDAQ",5.88332238848828,241,"A+",433,"중소기업",0,0.001229969,4924.090909,494486.5829,4,97,21,4,307.1202532,103.9629737,103.3501896,2.524483134,1.613800779,3.605843954,3494.117647,234.6895075,70.4587156,0,0,-0.445186422,45.45831605,27.1559633,21.59154146,5.972625467,26.21318955,38.65443425,67.81418499,1.271617497,0,0,1.490667773,8.776556777,6.643253235,6.122657581,7.695931478,2.44852532,8.4,215.1898734,213.7658228,69.17599186,56.40812941,0,15.69456185,871.9101124,37.64,12.41970021,40.4494382,3.543674231
"(주)웹젠","웹젠",0,"유","KOSDAQ",6.58063913728495,1576,"A+",0,"중견기업",4,-0.001558822,8232.934783,130811.6522,138,85.46938776,14,4,243.5433562,125.881942,103.2394142,1.667824878,2.497225305,1.409829646,796.7021277,859.7395243,117.0534269,1.165371809,3.017241379,-2.344617092,96.36329018,91.36535348,38.62375139,7.495557248,10.17390201,12.35833783,82.32419396,0,0,-0.032530704,0.457476517,8.435342305,7.370143149,15.56803456,4.081540204,-16.56492786,109.5,170.7423581,71.99001871,70.10758197,17.37116019,0,15.39327424,97.03729522,9.07,10.19252548,84.69850122,2.647346779
"(주)웹젠","웹젠",0,"유","KOSDAQ",6.59987049921284,1603,"AA+",210,"중견기업",4,0.010880274,9899.675676,692273.9784,285,88.81818182,15,4,523.0331754,101.9284129,107.5476062,6.932779718,11.44684905,6.247910553,397.6705491,909.2865232,115.1111111,3.552470396,12.51798561,-0.966380836,100.1434362,75.390681,28.37893018,6.423448706,6.579357655,7.562724014,86.99719364,0,0,0.023870986,0.45818522,6.510412051,5.744331509,14.29377432,4.160249151,19.35483871,181.9,391.2796209,273.2701422,74.80971366,25.74368569,0,19.32849365,67.8931944,19.95,47.62174405,32.04168023,7.904609784
"(주)웹젠","웹젠",0,"유","KOSDAQ",7.79234892411304,2777,"BBB+",253,"중견기업",4,-0.000174563,31891.79894,1122073.048,338,90.98989899,16,4,253.4482759,329.685586,143.9856631,29.03130066,24.86995294,35.39781408,253.7870763,1251.132503,110.0019914,1.378911733,4.348958333,-1.110560647,79.57574011,52.61376083,31.70671291,3.21976518,24.43996254,33.78472568,72.34027228,0,0,-0.021735587,0.872361881,10.60275772,7.36231003,6.603598691,13.71574179,-1.403682603,715.1,201.3115237,39.1688771,79.42903657,49.200461,0,18.69184455,246.2327669,41.13,341.1098528,19.42930426,37.11364438
"(주)웹젠","웹젠",0,"유","KOSDAQ",7.69621263934641,3017,"A-",318,"중견기업",4,-0.002077774,18285.13514,201875.7135,178,84.58,17,4,392.3047835,90.82239287,119.3268944,16.96354598,20.40092731,20.37499433,267.5878685,1504.473386,110.8519693,1.936451657,6.8698597,-1.990999591,88.06430229,39.2731976,28.18764489,3.022870401,17.5306596,22.06692256,79.44315545,0.033725188,0,0.005575399,0.729168048,6.992689129,7.32811459,7.732513181,12.45696489,3.131960544,612.6,327.7746266,53.56400076,83.52283677,57.46105403,0,19.09591423,188.6522665,55.64,254.1336353,-162.6711287,23.82984519
"(주)엔텔스","엔텔스",1,"무","KOSDAQ",6.46769872610435,590,"AA0",217,"중소기업",15,-0.001255547,15292.48649,256782.4595,12,77.18181818,15,4,237.2316802,105.6739915,110.617525,8.252506987,7.759155804,11.58882837,747.4002418,1193.333333,93.09355693,0.031036623,0.145772595,-2.808814401,69.73238482,59.57634598,21.29112353,0,22.88279133,29.81023831,76.76151762,0,0,0.000310366,1.091463415,4.007462687,5.488926746,5.642732049,18.67826087,-6.688392303,61.5,131.1621021,93.41228719,55.28861154,30.01355014,0,20.60085837,469.8630137,85.68,144.9275362,-470.5479452,9.224707382
"(주)엔텔스","엔텔스",1,"무","KOSDAQ",6.11589212548303,511,"A-",220,"중소기업",15,0.001755022,16590.5914,164365.2258,13,86.84615385,16,4,261.2040134,70.31346989,92.76257723,-4.883805374,-5.936879276,-6.158424908,-2112.5,1110.724638,92.76879163,0,0,-1.52284264,74.96087637,64.96194101,20.03972633,0.215179969,17.54694836,21.33682207,82.23787167,1.595968081,0,-0.000310366,0.886345853,4.442156863,5.232101617,9.080160321,13.13333333,-13.26418009,-27.6,140.245262,71.34894091,52.8349433,24.60876369,0,17.82477341,330.1818182,101.18,-77.97101449,-545.8181818,-8.333333333
"(주)엔텔스","엔텔스",1,"무","KOSDAQ",6.33682573114644,533,"A-",229,"중소기업",15,6.05e-05,13523.24324,47372.23243,14,88.21428571,17,4,216.5907019,124.6082542,100.4519505,0.555608775,0.513637974,0.688263914,3937.931034,1138.84058,93.03812456,0,0,-0.95642933,73.75633565,68.97939853,19.55366631,0.131406045,20.59320443,25.97679375,79.27538953,1.574150787,0,0,1.059883612,5.790769231,5.208487085,7.219948849,16.36521739,6.854410202,10.1,112.9443938,93.89243391,51.32560066,23.25886991,0,19.24767094,456.1983471,100.99,8.405797101,-551.2396694,1.115462205
"(주)네오디안테크놀로지","네오디안테크놀로지",0,"무","KOSDAQ",5.89989735358249,243,"B+",56,"중소기업",0,0.00119515,2024.891892,594952.573,12,97,18,4,159.2441267,85.86547507,91.35546335,0.607325868,0.4382361,1.15648717,4620,62.86072773,37.92581378,0,0,-0.958641468,20.60032895,60.333081,30.45740893,5.46875,40.25493421,74.11052233,54.31743421,4.648318043,2.014802632,-0.003292568,1.501233553,4.609848485,5.084958217,5.306686047,4.580928482,2.163790742,3.1,81.92032686,42.79877426,49.05198777,32.97697368,4.40647482,19.48717949,494.2222222,-88.01,2.007528231,1133.777778,-1.228767618
"(주)네오디안테크놀로지","네오디안테크놀로지",0,"무","KOSDAQ",6.41017488196617,538,"BB0",52,"중소기업",0,-0.000566349,1541.657754,503388.6952,8,82.375,19,4,141.9232391,166.5297179,223.0885693,3.044646284,1.858552632,5.295220244,1849.848943,92.93729373,47.77740075,0.098684211,0.24620435,-2.1875,26.14670381,27.11231761,40.08223684,1.244196843,44.02971216,80.45469969,54.72609099,26.62450938,18.38440111,0.000986842,1.12906221,7.098657326,6.110552764,5.24137931,5.259515571,-24.0625,22.4,99.07212147,52.34078448,51.22110772,43.62116992,40.62371769,16.71622068,1183.009709,-28.98,9.775086505,1828.15534,2.014995314
"(주)컴투스","컴투스",0,"유","KOSDAQ",6.70196036600254,1183,"AA0",0,"중견기업",15,-0.00372361,30634.51087,337916.375,581,81.36363636,16,4,732.1142857,105.7592304,118.3763028,17.93406191,23.7861094,19.44235117,228.5453993,2080.753968,97.1918443,0.319606638,2.507232401,-8.272894899,88.66999239,50.24096386,12.74738783,1.378202418,7.398325865,8.109360519,91.23192695,0,0,0.003066061,0.687832925,6.563130294,5.728873239,387.3809524,16.14087302,0.49170252,208.8,534.1714286,93.82857143,72.96284733,39.51974296,0,20.55711799,308.6309524,121.64,383.9285714,-2010.416667,13.01180608
"(주)컴투스","컴투스",0,"유","KOSDAQ",7.76089319585102,2497,"A0",554,"중견기업",15,0.009638337,102736.4865,750332.9405,732,89.44210526,17,4,543.0490472,288.494161,195.1621872,43.2329601,33.75090545,49.742527,147.4214528,3672.420635,87.89533669,0.140611019,0.843773971,-0.796795773,74.12791862,36.0243138,16.6645362,2.847530938,12.81989667,15.20087378,84.33657736,0,0,-0.001789956,0.939925508,8.314968999,5.554792899,204.0782609,46.56547619,0.962972432,1042.8,406.5604499,37.67572634,74.86624863,52.12062958,0,31.88863586,1348.62069,90.45,1571.626984,-4073.103448,63.96634012
"(주)컴투스","컴투스",0,"유","KOSDAQ",8.37447688921464,5821,"A0",699,"중견기업",15,-0.001966798,133377.2487,243031.7937,607,93.60204082,18,4,742.2137739,184.7245302,241.7181119,30.30150029,29.022213,34.96991342,176.0986721,7642.923795,96.54820141,0.048439554,0.287120591,-1.176389177,84.4181053,14.64607768,16.87080479,0.815940909,11.74783131,13.43588535,87.43622778,0,0,-0.000921715,0.744704973,7.929218107,6.4609538,187.6753247,75.59372276,-25.00634327,1687.8,639.4794561,124.0532242,86.15839243,75.12496779,0,26.09815319,2163.905325,55.76,2193.897123,-6209.763314,46.05400297
"(주)컴투스","컴투스",0,"유","KOSDAQ",8.54286093816481,7120,"AA0",708,"중견기업",15,-0.001406136,112839.5722,105962.4973,245,89.4040404,19,4,878.9763568,118.3424446,124.7480403,23.74549894,29.58191209,26.53344872,175.1817719,10003.7325,101.3008284,0.36643602,2.441558442,-1.235747003,90.34396551,9.083750669,15.00828379,0.360960126,10.45520302,11.72320388,89.18383685,0,0,0.003179965,0.720585963,7.253640605,6.899542765,55.52489177,79.79004666,4.790956047,1939.5,766.7114455,120.9027405,87.22776665,80.16123822,0,24.68940798,2972.972973,66.45,2360.342146,-13813.89961,33.645399
